set_id,question_number,question,option_a,option_b,option_c,option_d,correct,explanation,domain,objective,difficulty
Set08,3,A startup founder needs help. Conditional Access policies in Microsoft Entra ID are primarily used to:,Encrypt data at rest,Define multi‑factor authentication methods,"Control access based on conditions such as user, device, and location",Provide single sign‑on across SaaS apps,C,"Conditional Access evaluates signals like user risk, location, and device state to enforce access policies.",Describe Azure architecture and services,Describe Microsoft Entra Conditional Access,hard
Set08,4,A network architect at a bank needs help. Which of the following is a cloud‑based shell environment for managing Azure resources using CLI or PowerShell?,Azure Arc,Azure Cloud Shell,Azure Monitor,Azure Bastion,B,Azure Cloud Shell provides a browser‑based command‑line interface with Azure CLI and PowerShell preinstalled.,Describe Azure management and governance,Describe Azure Cloud Shell,medium
Set08,5,A project manager at an e-commerce company needs help. Which Azure compute service automatically scales identical instances in response to demand?,Virtual machine scale set,Azure Virtual Desktop,Azure App Service,Azure Functions,A,VM scale sets simplify scaling and management of multiple identical VMs.,Describe Azure architecture and services,Describe Azure compute services,hard
Set08,6,"The IT team at Fabrikam needs help. In the shared responsibility model for Azure, what is Microsoft primarily responsible for?",Securing guest operating systems and applications,Protecting physical datacenters and host infrastructure,Managing data classification and governance,Configuring network security groups (NSGs),B,"Microsoft handles security of the cloud such as physical hosts, networking, and hypervisors, while customers secure their data and applications.",Describe cloud concepts,Describe the shared responsibility model,hard
Set08,7,A developer at Tailspin Toys needs help. Which Azure service would you use to run CLI or PowerShell commands directly from your web browser without installing anything locally?,Azure Portal,Azure CLI on your workstation,Azure Cloud Shell,Azure Advisor,C,Azure Cloud Shell provides a browser‑accessible shell environment with tools preinstalled.,Describe Azure management and governance,Describe Azure Cloud Shell,medium
Set08,8,"The IT team at Fabrikam needs help. Which Azure service helps you discover, classify, and govern sensitive data across your environment?",Azure Monitor,Microsoft Purview,Azure Site Recovery,Azure Information Protection,B,Microsoft Purview provides data cataloging and governance capabilities to manage sensitive data.,Describe Azure management and governance,Describe the purpose of Microsoft Purview,hard
Set08,9,A network architect at a bank needs help. What is the main purpose of Azure Policy?,To manage user identities,To enforce resource compliance with organizational standards,To provide recommendations on security posture,To analyze application performance,B,Azure Policy evaluates resources and enforces compliance with defined rules and standards.,Describe Azure management and governance,Describe the purpose of Azure Policy,hard
Set08,10,The finance department at Litware needs help. What is Azure Advisor designed to do?,Provide resource compliance enforcement,Offer personalized best practice recommendations to optimize resources,Monitor application performance,Manage data classification,B,"Azure Advisor analyzes your resources and recommends cost, security, reliability, and performance optimizations.",Describe Azure management and governance,Describe the purpose of Azure Advisor,medium
Set08,11,An enterprise architect at a global organization needs help. You are planning to assess the potential cost savings of migrating to Azure compared to running workloads on‑premises. Which tool should you use?,Pricing Calculator,Total Cost of Ownership (TCO) Calculator,Azure Budgets,Azure Advisor,B,The TCO Calculator compares the cost of running workloads on Azure versus in a traditional datacenter.,Describe Azure management and governance,Compare the pricing calculator and TCO calculator,medium
Set08,12,A startup wants to experiment with an idea but avoid significant upfront costs. Which cloud pricing approach should they choose?,Commit to reserved instances for three years,Choose a consumption‑based model with pay‑as‑you‑go,Invest in on‑premises hardware to save money long term,Purchase support from Microsoft Premier,B,"Pay‑as‑you‑go allows the startup to pay only for actual usage, avoiding large upfront commitments.",Describe cloud concepts,Describe consumption‑based pricing,medium
Set08,13,A developer at Tailspin Toys needs help. Which Azure concept groups resources together for unified management and life‑cycle control?,Management group,Subscription,Resource group,Availability zone,C,"Resource groups organize resources for deployment, monitoring, and lifecycle management.",Describe Azure architecture and services,Describe Azure resources and resource groups,medium
Set08,14,The IT team at Fabrikam needs help. What does Azure Virtual Network (VNet) primarily provide?,"Secure, isolated networking environment for Azure resources",A place to store unstructured data,A managed SQL database,A platform for event‑driven code,A,A VNet is a logical isolation of the Azure network dedicated to your subscription.,Describe Azure architecture and services,Describe virtual networking,medium
